PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Title,LastName,IsWomanOrBoy,WomanOrBoyCount,FamilySurvivedCount,WomanOrBoySurvived,Alone,Single,SmallF,MedF,LargeF,Deck
272,1.0,1.0,1.0,0.3125,0.0,0.0,0.0,1.0,0.7142857142857143,0.914187643020595,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
273,1.0,0.6666666666666666,0.0,0.5125,0.0,0.1111111111111111,0.0380614651673182,1.0,0.7857142857142857,0.5903890160183066,1.0,0.25,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0
274,0.0,0.3333333333333333,1.0,0.4625,0.0,0.1111111111111111,0.057970539254838485,0.0,0.7142857142857143,0.6407322654462243,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2857142857142857
275,1.0,1.0,0.0,0.225,0.0,0.0,0.015126992566498259,0.5,0.6428571428571429,0.3718535469107552,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
276,1.0,0.3333333333333333,0.0,0.7875,0.125,0.0,0.15216446768991498,1.0,0.6428571428571429,0.02745995423340961,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855
277,0.0,1.0,0.0,0.5625,0.0,0.0,0.015126992566498259,1.0,0.6428571428571429,0.5137299771167048,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
278,0.0,0.6666666666666666,1.0,0.375,0.0,0.0,0.0,1.0,0.7142857142857143,0.6990846681922197,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
279,0.0,1.0,1.0,0.0875,0.5,0.1111111111111111,0.056848213999904744,0.5,0.5714285714285714,0.7597254004576659,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
280,1.0,1.0,0.0,0.4375,0.125,0.1111111111111111,0.03952536767375352,1.0,0.7857142857142857,0.0011441647597254005,1.0,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.0,1.0
281,0.0,1.0,1.0,0.8125,0.0,0.0,0.015126992566498259,0.5,0.7142857142857143,0.2551487414187643,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
282,0.0,1.0,1.0,0.35,0.0,0.0,0.015330377421392339,1.0,0.7142857142857143,0.6807780320366132,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
283,0.0,1.0,1.0,0.2,0.0,0.0,0.018542765081513996,1.0,0.7142857142857143,0.9965675057208238,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
284,1.0,1.0,1.0,0.2375,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.2459954233409611,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
285,0.0,0.3333333333333333,1.0,0.51875,0.0,0.0,0.050748620223090936,1.0,0.7142857142857143,0.8546910755148741,0.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.0
286,0.0,1.0,1.0,0.4125,0.0,0.0,0.016908073949327893,0.0,0.7142857142857143,0.868421052631579,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
287,1.0,1.0,1.0,0.375,0.0,0.0,0.018542765081513996,1.0,0.7142857142857143,0.9954233409610984,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
288,0.0,1.0,1.0,0.275,0.0,0.0,0.015411575213749284,1.0,0.7142857142857143,0.6327231121281465,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
289,1.0,0.6666666666666666,1.0,0.525,0.0,0.0,0.025374310111545468,1.0,0.7142857142857143,0.40503432494279173,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
290,1.0,1.0,0.0,0.275,0.0,0.0,0.015126992566498259,0.5,0.6428571428571429,0.18993135011441648,1.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0
291,1.0,0.3333333333333333,0.0,0.325,0.0,0.0,0.15390495017656614,1.0,0.6428571428571429,0.06178489702517163,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
292,1.0,0.3333333333333333,0.0,0.2375,0.125,0.0,0.17777475888549785,0.0,0.7857142857142857,0.09153318077803203,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285
293,0.0,0.6666666666666666,1.0,0.45,0.0,0.0,0.025130326360472913,0.0,0.7142857142857143,0.5080091533180778,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.42857142857142855
294,0.0,1.0,0.0,0.3,0.0,0.0,0.01727404957593672,1.0,0.6428571428571429,0.34553775743707094,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
295,0.0,1.0,1.0,0.3,0.0,0.0,0.015411575213749284,1.0,0.7142857142857143,0.6018306636155606,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
296,0.0,0.3333333333333333,1.0,0.51875,0.0,0.0,0.05410739813385612,0.0,0.7142857142857143,0.5091533180778032,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
297,0.0,1.0,1.0,0.29375,0.0,0.0,0.014110458666029575,0.0,0.7142857142857143,0.35354691075514877,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
298,0.0,0.3333333333333333,0.0,0.025,0.125,0.2222222222222222,0.29580589980036276,1.0,0.6428571428571429,0.018306636155606407,1.0,0.375,0.25,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.2857142857142857
299,1.0,0.3333333333333333,1.0,0.51875,0.0,0.0,0.05953203526170282,1.0,0.7142857142857143,0.7963386727688787,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857
300,1.0,0.3333333333333333,0.0,0.625,0.0,0.1111111111111111,0.4831284260198326,0.0,0.7857142857142857,0.06864988558352403,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285
301,1.0,1.0,0.0,0.225,0.0,0.0,0.015126992566498259,0.5,0.6428571428571429,0.4588100686498856,1.0,0.375,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0
302,1.0,1.0,1.0,0.325,0.25,0.0,0.04538097769949478,0.5,0.7142857142857143,0.5743707093821511,0.0,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.0,1.0
303,0.0,1.0,1.0,0.2375,0.0,0.0,0.0,1.0,0.7142857142857143,0.43707093821510296,0.0,0.375,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0
304,1.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.024105594605968193,0.5,0.6428571428571429,0.45537757437070936,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714
305,0.0,1.0,1.0,0.325,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.9725400457665904,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
306,1.0,0.3333333333333333,1.0,0.0115,0.125,0.2222222222222222,0.29580589980036276,1.0,0.5714285714285714,0.018306636155606407,1.0,0.375,0.25,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.2857142857142857
307,1.0,0.3333333333333333,0.0,0.375,0.0,0.0,0.21642978772242535,0.0,0.6428571428571429,0.28718535469107553,1.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0
308,1.0,0.3333333333333333,0.0,0.2125,0.125,0.0,0.2125586439344078,0.0,0.7857142857142857,0.717391304347826,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857
309,0.0,0.6666666666666666,1.0,0.375,0.125,0.0,0.04684488020593009,0.0,0.7142857142857143,0.003432494279176201,0.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
310,1.0,0.3333333333333333,0.0,0.375,0.0,0.0,0.11111839809247648,0.0,0.6428571428571429,0.2963386727688787,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714
311,1.0,0.3333333333333333,0.0,0.3,0.0,0.0,0.16231419173453318,0.0,0.6428571428571429,0.3695652173913043,1.0,0.25,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857
312,1.0,0.3333333333333333,0.0,0.225,0.25,0.2222222222222222,0.5121218935012878,0.0,0.6428571428571429,0.7929061784897025,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.14285714285714285
313,0.0,0.6666666666666666,0.0,0.325,0.125,0.1111111111111111,0.050748620223090936,1.0,0.7857142857142857,0.4805491990846682,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
314,0.0,1.0,1.0,0.35,0.0,0.0,0.015411575213749284,1.0,0.7142857142857143,0.37986270022883295,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
315,0.0,0.6666666666666666,1.0,0.5375,0.125,0.1111111111111111,0.05123658772523604,1.0,0.7142857142857143,0.36498855835240274,0.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0
316,1.0,1.0,0.0,0.325,0.0,0.0,0.015330377421392339,1.0,0.6428571428571429,0.6544622425629291,1.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0
317,1.0,0.6666666666666666,0.0,0.3,0.125,0.0,0.050748620223090936,1.0,0.7857142857142857,0.4473684210526316,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
318,0.0,0.6666666666666666,1.0,0.675,0.0,0.0,0.027326180120125887,1.0,0.2857142857142857,0.6167048054919908,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
319,1.0,0.3333333333333333,0.0,0.3875,0.0,0.2222222222222222,0.32179836714362564,1.0,0.6428571428571429,0.9622425629290617,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857
320,1.0,0.3333333333333333,0.0,0.5,0.125,0.1111111111111111,0.2625265161540666,0.0,0.7857142857142857,0.8627002288329519,1.0,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.0,0.5714285714285714
321,0.0,1.0,1.0,0.275,0.0,0.0,0.014151057562208049,1.0,0.7142857142857143,0.2334096109839817,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
322,0.0,1.0,1.0,0.3375,0.0,0.0,0.015411575213749284,1.0,0.7142857142857143,0.21967963386727687,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
323,1.0,0.6666666666666666,0.0,0.375,0.0,0.0,0.024105594605968193,0.5,0.6428571428571429,0.8478260869565217,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
324,1.0,0.6666666666666666,0.0,0.275,0.125,0.1111111111111111,0.056604230248832196,1.0,0.7857142857142857,0.13501144164759726,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0
325,0.0,1.0,1.0,0.325,1.0,0.2222222222222222,0.13575255909676823,1.0,0.7142857142857143,0.8009153318077803,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
326,1.0,0.3333333333333333,0.0,0.45,0.0,0.0,0.2647385704347907,0.0,0.6428571428571429,0.9839816933638444,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857
327,0.0,1.0,1.0,0.7625,0.0,0.0,0.012174789178520372,1.0,0.7142857142857143,0.6647597254004577,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
328,1.0,0.6666666666666666,0.0,0.45,0.0,0.0,0.025374310111545468,1.0,0.7857142857142857,0.057208237986270026,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855
329,1.0,1.0,0.0,0.3875,0.125,0.1111111111111111,0.04006213192611313,1.0,0.7857142857142857,0.3318077803203661,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0
330,1.0,0.3333333333333333,0.0,0.2,0.0,0.1111111111111111,0.11316786160148591,0.0,0.6428571428571429,0.3901601830663616,1.0,0.25,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285
331,1.0,1.0,0.0,0.225,0.25,0.0,0.04538097769949478,0.5,0.6428571428571429,0.5743707093821511,1.0,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.0,1.0
332,0.0,0.3333333333333333,1.0,0.56875,0.0,0.0,0.055628295244541985,1.0,0.7142857142857143,0.7025171624713958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857
333,0.0,0.3333333333333333,1.0,0.475,0.0,0.1111111111111111,0.2995388511917728,1.0,0.7142857142857143,0.33638443935926776,0.0,0.25,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857
334,0.0,1.0,1.0,0.2,0.25,0.0,0.03513366015444757,1.0,0.7142857142857143,0.9347826086956522,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
335,1.0,0.3333333333333333,0.0,0.5625,0.125,0.0,0.2608674266467732,1.0,0.7857142857142857,0.2986270022883295,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
336,0.0,1.0,1.0,0.325,0.0,0.0,0.015411575213749284,1.0,0.7142857142857143,0.2322654462242563,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
337,0.0,0.3333333333333333,1.0,0.3625,0.125,0.0,0.12999454257145598,1.0,0.7142857142857143,0.7116704805491991,0.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857
338,1.0,0.3333333333333333,0.0,0.5125,0.0,0.0,0.2625265161540666,0.0,0.6428571428571429,0.12471395881006865,1.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.5714285714285714
339,1.0,1.0,1.0,0.5625,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.2116704805491991,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
340,0.0,0.3333333333333333,1.0,0.5625,0.0,0.0,0.06929138530460492,1.0,0.7142857142857143,0.09610983981693363,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
341,1.0,0.6666666666666666,1.0,0.025,0.125,0.1111111111111111,0.050748620223090936,1.0,0.5714285714285714,0.6430205949656751,1.0,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.7142857142857143
342,1.0,0.3333333333333333,0.0,0.3,0.375,0.2222222222222222,0.5133418122566505,1.0,0.6428571428571429,0.2940503432494279,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.2857142857142857
343,0.0,0.6666666666666666,1.0,0.35,0.0,0.0,0.025374310111545468,1.0,0.7142857142857143,0.18192219679633867,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
344,0.0,0.6666666666666666,1.0,0.3125,0.0,0.0,0.025374310111545468,1.0,0.7142857142857143,0.8180778032036613,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
345,0.0,0.6666666666666666,1.0,0.45,0.0,0.0,0.025374310111545468,1.0,0.7142857142857143,0.2951945080091533,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
346,1.0,0.6666666666666666,0.0,0.3,0.0,0.0,0.025374310111545468,1.0,0.6428571428571429,0.11899313501144165,1.0,0.625,0.75,0.6,0.0,1.0,0.0,0.0,0.0,0.7142857142857143
347,1.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.025374310111545468,1.0,0.6428571428571429,0.8546910755148741,1.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0
348,1.0,1.0,0.0,0.3875,0.125,0.0,0.031425107138144774,1.0,0.7857142857142857,0.22540045766590389,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
349,1.0,1.0,1.0,0.0375,0.125,0.1111111111111111,0.031034733136428686,1.0,0.5714285714285714,0.20022883295194507,1.0,0.375,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0
350,0.0,1.0,1.0,0.525,0.0,0.0,0.016908073949327893,1.0,0.7142857142857143,0.2391304347826087,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
351,0.0,1.0,1.0,0.2875,0.0,0.0,0.01800600082915438,1.0,0.7142857142857143,0.6762013729977117,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
352,0.0,0.3333333333333333,1.0,0.51875,0.0,0.0,0.06831545030031472,1.0,0.7142857142857143,0.9736842105263158,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857
353,0.0,1.0,1.0,0.1875,0.125,0.1111111111111111,0.014110458666029575,0.0,0.7142857142857143,0.26773455377574373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
354,0.0,1.0,1.0,0.3125,0.125,0.0,0.034743286152731485,1.0,0.7142857142857143,0.032036613272311214,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
355,0.0,1.0,1.0,0.325,0.0,0.0,0.014102260811993537,0.0,0.7142857142857143,0.9862700228832952,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
356,0.0,1.0,1.0,0.35,0.0,0.0,0.018542765081513996,1.0,0.7142857142857143,0.9324942791762014,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
357,1.0,0.3333333333333333,0.0,0.275,0.0,0.1111111111111111,0.10735285047192313,1.0,0.6428571428571429,0.10755148741418764,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714
358,0.0,0.6666666666666666,0.0,0.475,0.0,0.0,0.025374310111545468,1.0,0.6428571428571429,0.30434782608695654,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
359,1.0,1.0,0.0,0.225,0.0,0.0,0.01537917417160685,0.5,0.6428571428571429,0.5812356979405034,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
360,1.0,1.0,0.0,0.225,0.0,0.0,0.01537917417160685,0.5,0.6428571428571429,0.6086956521739131,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
361,0.0,1.0,1.0,0.5,0.125,0.4444444444444444,0.05445717323939373,1.0,0.7142857142857143,0.8455377574370709,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
362,0.0,0.6666666666666666,1.0,0.3625,0.125,0.0,0.05410739813385612,0.0,0.7142857142857143,0.9977116704805492,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
363,0.0,1.0,0.0,0.5625,0.0,0.1111111111111111,0.028212719478023115,0.0,0.7857142857142857,0.06064073226544622,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
364,0.0,1.0,1.0,0.4375,0.0,0.0,0.013760683560491965,1.0,0.7142857142857143,0.036613272311212815,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
365,0.0,1.0,1.0,0.325,0.125,0.0,0.030253985132996517,0.5,0.7142857142857143,0.665903890160183,0.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
366,0.0,1.0,1.0,0.375,0.0,0.0,0.014151057562208049,1.0,0.7142857142857143,0.006864988558352402,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
367,1.0,0.3333333333333333,0.0,0.75,0.125,0.0,0.14687821814567664,0.0,0.7857142857142857,0.9473684210526315,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855
368,1.0,1.0,0.0,0.3875,0.0,0.0,0.014110458666029575,0.0,0.7857142857142857,0.6224256292906178,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
369,1.0,1.0,0.0,0.225,0.0,0.0,0.015126992566498259,0.5,0.6428571428571429,0.4302059496567506,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
370,1.0,0.3333333333333333,0.0,0.3,0.0,0.0,0.13526459159462315,0.0,0.7857142857142857,0.04462242562929062,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285
371,1.0,0.3333333333333333,1.0,0.3125,0.125,0.0,0.1082149914547131,0.0,0.7142857142857143,0.35697940503432496,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714
372,0.0,1.0,1.0,0.225,0.125,0.0,0.012678957201736696,1.0,0.7142857142857143,0.965675057208238,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
373,0.0,1.0,1.0,0.2375,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.07437070938215103,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
374,0.0,0.3333333333333333,1.0,0.275,0.0,0.0,0.2647385704347907,0.0,0.7142857142857143,0.7654462242562929,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
375,0.0,1.0,0.0,0.0375,0.375,0.1111111111111111,0.04113566043083236,1.0,0.6428571428571429,0.6956521739130435,1.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
376,1.0,0.3333333333333333,0.0,0.5625,0.125,0.0,0.16038672010106,0.0,0.7857142857142857,0.5949656750572082,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
377,1.0,1.0,0.0,0.275,0.0,0.0,0.014151057562208049,1.0,0.6428571428571429,0.4862700228832952,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
378,0.0,0.3333333333333333,1.0,0.3375,0.0,0.2222222222222222,0.41282050681475896,0.0,0.7142857142857143,0.9645308924485125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857
379,0.0,1.0,1.0,0.25,0.0,0.0,0.007831878409428937,0.0,0.7142857142857143,0.08466819221967964,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
380,0.0,1.0,1.0,0.2375,0.0,0.0,0.015175789316712771,1.0,0.7142857142857143,0.34439359267734554,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
381,1.0,0.3333333333333333,0.0,0.525,0.0,0.0,0.4440992237022602,0.0,0.6428571428571429,0.08581235697940504,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
382,1.0,1.0,0.0,0.0125,0.0,0.2222222222222222,0.030725752114070404,0.0,0.6428571428571429,0.6350114416475973,1.0,0.25,0.25,0.5,0.0,0.0,0.0,1.0,0.0,1.0
383,0.0,1.0,1.0,0.4,0.0,0.0,0.015468569817999833,1.0,0.7142857142857143,0.9061784897025171,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
384,1.0,0.3333333333333333,0.0,0.4375,0.125,0.0,0.10149724044618187,1.0,0.7857142857142857,0.39931350114416475,1.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
385,0.0,1.0,1.0,0.325,0.0,0.0,0.015411575213749284,1.0,0.7142857142857143,0.7379862700228833,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
386,0.0,0.6666666666666666,1.0,0.225,0.0,0.0,0.1434624456306609,1.0,0.7142857142857143,0.2231121281464531,0.0,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0
387,0.0,1.0,1.0,0.0125,0.625,0.2222222222222222,0.09154270340242172,1.0,0.5714285714285714,0.3340961098398169,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
388,1.0,0.6666666666666666,0.0,0.45,0.0,0.0,0.025374310111545468,1.0,0.6428571428571429,0.12585812356979406,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
389,0.0,1.0,1.0,0.325,0.0,0.0,0.015086393670319786,0.5,0.7142857142857143,0.7974828375286042,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
390,1.0,0.6666666666666666,0.0,0.2125,0.0,0.0,0.023422440102965045,0.0,0.6428571428571429,0.4977116704805492,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
391,1.0,0.3333333333333333,1.0,0.45,0.125,0.2222222222222222,0.23422440102965045,1.0,0.7142857142857143,0.14988558352402745,0.0,0.5,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.14285714285714285
392,1.0,1.0,1.0,0.2625,0.0,0.0,0.015216388212891242,1.0,0.7142857142857143,0.4233409610983982,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
393,0.0,1.0,1.0,0.35,0.25,0.0,0.015468569817999833,1.0,0.7142857142857143,0.34439359267734554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
394,1.0,0.3333333333333333,0.0,0.2875,0.125,0.0,0.22109807522194713,0.0,0.6428571428571429,0.6464530892448512,1.0,0.25,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855
395,1.0,1.0,0.0,0.3,0.0,0.2222222222222222,0.03259622914329302,1.0,0.7857142857142857,0.8089244851258581,1.0,0.375,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.8571428571428571
396,0.0,1.0,1.0,0.275,0.0,0.0,0.015216388212891242,1.0,0.7142857142857143,0.43478260869565216,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
397,0.0,1.0,0.0,0.3875,0.0,0.0,0.015330377421392339,1.0,0.6428571428571429,0.6807780320366132,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
398,0.0,0.6666666666666666,1.0,0.575,0.0,0.0,0.050748620223090936,1.0,0.7142857142857143,0.5835240274599542,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
399,0.0,0.6666666666666666,1.0,0.2875,0.0,0.0,0.020494635090094415,1.0,0.2857142857142857,0.6933638443935927,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
400,1.0,0.6666666666666666,0.0,0.35,0.0,0.0,0.02469115560854232,1.0,0.7857142857142857,0.9187643020594966,1.0,0.125,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0
401,1.0,1.0,1.0,0.4875,0.0,0.0,0.015468569817999833,1.0,0.7142857142857143,0.6567505720823799,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
402,0.0,1.0,1.0,0.325,0.0,0.0,0.015712553569072387,1.0,0.7142857142857143,0.008009153318077803,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
403,0.0,1.0,0.0,0.2625,0.125,0.0,0.019177122834302632,1.0,0.6428571428571429,0.4439359267734554,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
404,0.0,1.0,1.0,0.35,0.125,0.0,0.030937139635999665,1.0,0.7142857142857143,0.3489702517162471,0.0,0.125,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
405,0.0,1.0,0.0,0.25,0.0,0.0,0.016908073949327893,1.0,0.6428571428571429,0.6842105263157895,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
406,0.0,0.6666666666666666,1.0,0.425,0.125,0.0,0.04098927018018883,1.0,0.7142857142857143,0.30778032036613273,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
